TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"5243685","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Lightly Played","5.61","10.50","7.3600","6.3700","","0","",""
"5243686","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Moderately Played","","","14.2100","11.9700","","0","",""
"5243687","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Heavily Played","","","19.5900","17.3500","","0","",""
"5243688","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Damaged","","","","","","0","",""
"5243689","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Near Mint Foil","7.74","14.00","7.9900","7.0000","","0","",""
"5243690","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Lightly Played Foil","6.84","9.98","9.9800","9.9800","","0","",""
"5243691","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Moderately Played Foil","5.80","","","","","0","",""
"5243692","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Heavily Played Foil","","","23.9000","21.6600","","0","",""
"5243693","Magic","Secret Lair Drop Series","Alchemist's Refuge","","358","R","Damaged Foil","","","","","","0","",""
"7022310","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1197)","","1197","M","Near Mint Foil","10.46","10.81","9.7700","8.5200","","0","",""
"7022311","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1197)","","1197","M","Lightly Played Foil","11.04","11.39","11.3000","11.3000","","0","",""
"7022312","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1197)","","1197","M","Moderately Played Foil","","","","","","0","",""
"7022313","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1197)","","1197","M","Heavily Played Foil","","","","","","0","",""
"7022314","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1197)","","1197","M","Damaged Foil","","","","","","0","",""
"7871079","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630)","","1630","M","Near Mint","4.65","4.60","4.7700","3.5000","0","0","3.7000",""
"7871080","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630)","","1630","M","Lightly Played","3.39","","5.1900","5.1900","","0","",""
"7871081","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630)","","1630","M","Moderately Played","","","5.2800","4.0100","","0","",""
"7871082","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630)","","1630","M","Heavily Played","","","","","","0","",""
"7871083","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630)","","1630","M","Damaged","","","","","","0","",""
"7871230","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630) (Rainbow Foil)","","1630","M","Near Mint Foil","9.33","9.80","8.4900","8.4900","","0","",""
"7871231","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630) (Rainbow Foil)","","1630","M","Lightly Played Foil","5.13","","8.4000","8.4000","","0","",""
"7871232","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630) (Rainbow Foil)","","1630","M","Moderately Played Foil","","","","","","0","",""
"7871233","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630) (Rainbow Foil)","","1630","M","Heavily Played Foil","","","","","","0","",""
"7871234","Magic","Secret Lair Drop Series","Alela, Artful Provocateur (1630) (Rainbow Foil)","","1630","M","Damaged Foil","","","","","","0","",""
"5725013","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Near Mint","0.88","1.77","1.7200","0.4500","0","0","0.8000",""
"5725014","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Lightly Played","0.82","","1.7700","0.5000","","0","",""
"5725015","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Moderately Played","1.00","","2.0200","0.7500","","0","",""
"5725016","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Heavily Played","","","","","","0","",""
"5725017","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Damaged","","","","","","0","",""
"5725018","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Near Mint Foil","1.21","","2.2500","0.9800","","0","",""
"5725019","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Lightly Played Foil","1.04","1.44","2.7600","1.4900","","0","",""
"5725020","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Moderately Played Foil","1.03","","2.3000","1.0300","","0","",""
"5725021","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Heavily Played Foil","","","","","","0","",""
"5725022","Magic","Secret Lair Drop Series","Alesha, Who Smiles at Death","","1007","R","Damaged Foil","","","","","","0","",""
"4928073","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Near Mint","21.24","","17.9900","15.0000","","0","",""
"4928074","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Lightly Played","19.14","24.29","17.9800","17.9800","","0","",""
"4928075","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Moderately Played","","","42.1800","39.9400","","0","",""
"4928076","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Heavily Played","","","42.1800","39.9400","","0","",""
"4928077","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Damaged","","","37.9900","37.9900","","0","",""
"4928078","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Near Mint Foil","28.19","25.36","21.5000","21.5000","","0","",""
"4928079","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Lightly Played Foil","20.33","","20.6700","20.6700","","0","",""
"4928080","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Moderately Played Foil","","49.94","52.1800","49.9400","","0","",""
"4928081","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Heavily Played Foil","","","52.1800","49.9400","","0","",""
"4928082","Magic","Secret Lair Drop Series","All Is Dust","","268","R","Damaged Foil","12.46","","","","","0","",""
"6973752","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Near Mint","10.41","11.71","8.9900","8.0000","","0","",""
"6973753","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Lightly Played","9.05","16.99","8.9600","8.9600","","0","",""
"6973754","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Moderately Played","","","7.9200","7.9200","","0","",""
"6973755","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Heavily Played","","","21.0700","18.8300","","0","",""
"6973756","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Damaged","","","","","","0","",""
"6973757","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Near Mint Foil","10.18","12.49","9.9800","8.9900","","0","",""
"6973758","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Lightly Played Foil","8.92","","13.4400","11.4500","","0","",""
"6973759","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Moderately Played Foil","8.91","","22.2300","19.9900","","0","",""
"6973760","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Heavily Played Foil","","","29.7000","27.4600","","0","",""
"6973761","Magic","Secret Lair Drop Series","Alms Collector","","1227","R","Damaged Foil","","","","","","0","",""
"7992612","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague","","1558","M","Near Mint","7.62","","8.3000","8.3000","","0","",""
"7992613","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague","","1558","M","Lightly Played","5.57","","15.5400","15.5400","","0","",""
"7992614","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague","","1558","M","Moderately Played","","","","","","0","",""
"7992615","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague","","1558","M","Heavily Played","","","","","","0","",""
"7992616","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague","","1558","M","Damaged","","","","","","0","",""
"7992617","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague (Rainbow Foil)","","1558","M","Near Mint Foil","7.33","","8.5400","7.3200","","0","",""
"7992618","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague (Rainbow Foil)","","1558","M","Lightly Played Foil","7.65","","10.1000","8.1100","","0","",""
"7992619","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague (Rainbow Foil)","","1558","M","Moderately Played Foil","5.99","","","","","0","",""
"7992620","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague (Rainbow Foil)","","1558","M","Heavily Played Foil","","","","","","0","",""
"7992621","Magic","Secret Lair Drop Series","Altair, Brotherhood Mentor - Kelsien, the Plague (Rainbow Foil)","","1558","M","Damaged Foil","","","","","","0","",""
"7445231","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter","","1421","M","Near Mint","11.85","14.98","10.9900","10.9900","","0","",""
"7445232","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter","","1421","M","Lightly Played","7.24","","10.2300","7.2400","","0","",""
"7445233","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter","","1421","M","Moderately Played","12.64","16.97","18.9800","16.9900","","0","",""
"7445234","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter","","1421","M","Heavily Played","","","","","","0","",""
"7445235","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter","","1421","M","Damaged","","","","","","0","",""
"7445236","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter (Rainbow Foil)","","1421","M","Near Mint Foil","14.48","17.68","13.9900","13.0000","0","0","7.2300",""
"7445237","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter (Rainbow Foil)","","1421","M","Lightly Played Foil","11.26","16.20","13.9900","12.4900","","0","",""
"7445238","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter (Rainbow Foil)","","1421","M","Moderately Played Foil","13.25","","32.1200","29.8800","","0","",""
"7445239","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter (Rainbow Foil)","","1421","M","Heavily Played Foil","","","","","","0","",""
"7445240","Magic","Secret Lair Drop Series","Aminatou, the Fateshifter (Rainbow Foil)","","1421","M","Damaged Foil","","","","","","0","",""
"4679709","Magic","Secret Lair Drop Series","Amulet of Vigor","","167","R","Near Mint Foil","24.71","28.69","25.5000","24.2300","","0","",""
"4679710","Magic","Secret Lair Drop Series","Amulet of Vigor","","167","R","Lightly Played Foil","25.11","27.08","23.9900","23.9900","","0","",""
"4679711","Magic","Secret Lair Drop Series","Amulet of Vigor","","167","R","Moderately Played Foil","22.50","39.94","23.0000","23.0000","","0","",""
"4679712","Magic","Secret Lair Drop Series","Amulet of Vigor","","167","R","Heavily Played Foil","","","55.4200","53.1800","","0","",""
"4679713","Magic","Secret Lair Drop Series","Amulet of Vigor","","167","R","Damaged Foil","","","22.0000","22.0000","","0","",""
"7992692","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa","","1559","M","Near Mint","11.03","","11.0300","11.0300","","0","",""
"7992693","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa","","1559","M","Lightly Played","6.28","","","","","0","",""
"7992694","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa","","1559","M","Moderately Played","","","","","","0","",""
"7992695","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa","","1559","M","Heavily Played","","","","","","0","",""
"7992696","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa","","1559","M","Damaged","","","","","","0","",""
"7992697","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa (Rainbow Foil)","","1559","M","Near Mint Foil","8.75","","11.2500","9.9800","","0","",""
"7992698","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa (Rainbow Foil)","","1559","M","Lightly Played Foil","8.97","","11.7100","9.7200","","0","",""
"7992699","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa (Rainbow Foil)","","1559","M","Moderately Played Foil","","","","","","0","",""
"7992700","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa (Rainbow Foil)","","1559","M","Heavily Played Foil","","","","","","0","",""
"7992701","Magic","Secret Lair Drop Series","Amunet, Tyrants' End - Queen Marchesa (Rainbow Foil)","","1559","M","Damaged Foil","4.99","","","","","0","",""
"5243877","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Near Mint","8.87","8.50","8.5800","8.5800","","0","",""
"5243878","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Lightly Played","7.61","8.87","8.8700","8.8700","","0","",""
"5243879","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Moderately Played","","","22.2390","19.9990","","0","",""
"5243880","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Heavily Played","","","22.2390","19.9990","","0","",""
"5243881","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Damaged","","","","","","0","",""
"5243882","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Near Mint Foil","14.58","15.12","11.4900","10.5000","","0","",""
"5243883","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Lightly Played Foil","11.39","","13.6700","11.9700","","0","",""
"5243884","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Moderately Played Foil","","","12.0000","12.0000","","0","",""
"5243885","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Heavily Played Foil","","","28.2900","26.0500","","0","",""
"5243886","Magic","Secret Lair Drop Series","Ancient Den","","300","R","Damaged Foil","","","","","","0","",""
"4535415","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Near Mint","9.13","","9.9900","9.9900","","0","",""
"4535416","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Lightly Played","9.53","","9.7200","9.7200","","0","",""
"4535417","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Moderately Played","","","20.0000","17.7600","","0","",""
"4535418","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Heavily Played","","","26.9700","24.7300","","0","",""
"4535419","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Damaged","","","","","","0","",""
"4535420","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Near Mint Foil","9.61","","9.4800","8.4900","","0","",""
"4535421","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Lightly Played Foil","9.17","","10.5700","8.5800","","0","",""
"4535422","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Moderately Played Foil","8.41","","22.2300","19.9900","","0","",""
"4535423","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Heavily Played Foil","","","28.3100","26.0700","","0","",""
"4535424","Magic","Secret Lair Drop Series","Ancient Grudge","","98","R","Damaged Foil","","","","","","0","",""
